name,mac_tx_pfc_pkt_num,mac_rx_pfc_pkt_num,roce_rx_rc_pkt_num,roce_rx_all_pkt_num,roce_tx_rc_pkt_num,roce_tx_all_pkt_num,label,t_congestion_index,r_congestion_index
2to1pangu-1.3B-semi_auto_parallel-batch16-allreduce-1@71.14.85.14_NPU4,0.00016112168746648003,0.0006548693176271331,0.9994294059083637,0.9994294359744451,0.9999322468743225,0.9999323063068888,0,0.0006472941819364714,0.00016311135848898355
2to1pangu-1.3B-semi_auto_parallel-batch16-allreduce-1@71.14.85.14_NPU5,0.0008588098049674957,0.0006253077419082113,0.9998415966439089,0.9998416264133801,0.9996200891613387,0.9996200891613387,0,0.0006253866053354097,0.0008591639289302075
2to1pangu-1.3B-semi_auto_parallel-batch16-allreduce-1@71.14.85.14_NPU6,0.00030289741952565613,0.0008898777677049448,0.999022120197438,0.999022120197438,0.9996166678129664,0.9996166678129664,0,0.0008911760448920576,0.00030286830895417336
2to1pangu-1.3B-semi_auto_parallel-batch16-allreduce-1@71.14.85.14_NPU7,0.00011564077853516599,0.0006628049037823706,0.9992461157829087,0.9992461157829087,0.9998014396621908,0.9998014396621908,0,0.0006566389217613682,0.00011683793471442753
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.11_NPU0,0.004604785255493579,0.0012894828713730187,0.9986554398041707,0.9986554398041707,0.995354357108401,0.995354357108401,0,0.0012911450139738024,0.004626542360665689
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.11_NPU1,0.005047819933801958,0.0012298174644180908,0.9986932264794541,0.9986932264794541,0.9948891004251013,0.9948891004251013,0,0.0012316460747725194,0.005072847491662253
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.11_NPU2,0.004199962869996668,0.001768952281558578,0.9981677360758688,0.9981677360758688,0.9957504965502156,0.9957504965502156,0,0.001771865927857964,0.004218680661701497
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.11_NPU3,0.0036627937191885973,0.0014186244818688268,0.9985097288475767,0.9985097288475767,0.9962803497293816,0.9962803497293816,0,0.0014208196585710508,0.0036762673617408465
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.11_NPU4,0.004482488104455661,0.0012531816794042689,0.998682812278058,0.998682812278058,0.995466810596653,0.995466810596653,0,0.0012547605883387572,0.004503165964077003
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.11_NPU5,0.004535182965813421,0.0013938040371366473,0.9985458941246138,0.9985458941246138,0.9954170921835873,0.9954170921835873,0,0.0013957056934580125,0.004556480928467896
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.11_NPU6,0.0038633067784387414,0.0013017376609354995,0.9986273767716415,0.9986273767716415,0.9960804708851013,0.9960804708851013,0,0.001303516820157912,0.0038785387344497596
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.11_NPU7,0.004338907520728096,0.001459257939275226,0.9984792338283542,0.9984792338283542,0.9956128626108349,0.9956128626108349,0,0.0014614476870840195,0.004358124658870776
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.12_NPU0,0.002940026552661219,0.0009182449198070444,0.9990289709362127,0.9990289709362127,0.9970187326330738,0.9970187326330738,0,0.0009192654210813653,0.002948407193984724
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.12_NPU1,0.00201866658403868,0.0012553624930632427,0.9986636579515836,0.9986636579515836,0.9979127812093714,0.9979127812093714,0,0.0012570753955006776,0.0020228355890144142
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.12_NPU2,0.004134975863241231,0.0010825189728914941,0.9988543818894002,0.9988543818894002,0.9958144123120644,0.9958144123120644,0,0.0010839836542896309,0.004151501274480049
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.12_NPU3,0.002915716731055336,0.0015149381845786234,0.9985871507418701,0.9985871507418701,0.9971920567586922,0.9971920567586922,0,0.0015170024329502112,0.0029240795264252857
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.12_NPU4,0.002937848584402601,0.0008908532155112513,0.9996918795844135,0.9996919051630633,0.997667881812013,0.997667881812013,0,0.000891170452648471,0.0029445749641916472
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.12_NPU5,0.002571233329312239,0.001005838337987593,0.999897890151413,0.999897890151413,0.9983470642882993,0.9983471154255745,0,0.0010061013268812813,0.00257508004073544
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.12_NPU6,0.0028603145923636335,0.0011379415332143932,0.9987950981011672,0.9987950981011672,0.9970843362069177,0.9970843362069177,0,0.001139286036975342,0.0028687498480276644
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.12_NPU7,0.0031956430917870586,0.0010501953742422453,0.9988952330356917,0.9988952330356917,0.9967701115678892,0.9967701115678892,0,0.00105153923703423,0.003205442122241597
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.13_NPU0,0.0038503884562296263,0.001449178500160756,0.9984778851827664,0.9984778851827664,0.9960896927318507,0.9960896927318507,0,0.0014512128425817538,0.0038659694639957246
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.13_NPU1,0.004481367841705794,0.0013746587190882726,0.9985473502621582,0.9985473502621582,0.9954542166790128,0.9954542166790128,0,0.001376696851031261,0.00450170685766258
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.13_NPU2,0.0033327772463576624,0.0014298610854615438,0.998493051950258,0.998493051950258,0.9966034115821327,0.9966034115821327,0,0.0014318135385501423,0.0033446159232687084
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.13_NPU3,0.003769766763428895,0.0012308710967218733,0.9990942193862427,0.9990942449155723,0.9965740135543522,0.9965740135543522,0,0.0012320916561298475,0.00378240494466944
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.13_NPU4,0.003851428984686467,0.001363618829361841,0.9985607366161027,0.9985607366161027,0.9960859275209678,0.9960859275209678,0,0.0013654978949223895,0.0038668075586174356
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.13_NPU5,0.0039379477918082845,0.001326965973171314,0.998602185915707,0.998602185915707,0.9960041498236676,0.9960041498236676,0,0.0013287379494844383,0.0039540006967917945
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.13_NPU6,0.0036252955647680576,0.0013111350387119995,0.9986145047464136,0.9986145047464136,0.9963126438590143,0.9963126438590143,0,0.0013129283798016306,0.0036387841612598674
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.13_NPU7,0.004077538677159162,0.001222495511131337,0.9986988397824176,0.9986988397824176,0.9958573755246842,0.9958573755246842,0,0.0012239010422118906,0.004095126937043248
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.14_NPU0,0.0027776323799567756,0.0011192916699418014,0.9988100471379358,0.9988100471379358,0.9971616617280559,0.9971616617280559,0,0.0011206689711077578,0.0027854297865951803
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.14_NPU1,0.002931252545202322,0.0014251871087752007,0.9984949919983831,0.9984949919983831,0.99699795767143,0.99699795767143,0,0.0014270107952579444,0.002940747282305808
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.14_NPU2,0.0026460524564312347,0.001077944110751907,0.9988447552608988,0.9988447552608988,0.9972859378880848,0.9972859378880848,0,0.0010793281516581473,0.002652916006324558
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.14_NPU3,0.003374981279546023,0.001106929468368666,0.9988211276501419,0.9988211276501419,0.9965631055484037,0.9965631055484037,0,0.001108130592153562,0.003386942688147296
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.14_NPU4,0.0027945564532680213,0.0010074789008267027,0.9989138616904545,0.9989138616904545,0.9971360716886385,0.9971360716886385,0,0.001008640393709555,0.0028023993479919253
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.14_NPU5,0.002623058092159457,0.0009610052971496671,0.9989702420117712,0.9989702420117712,0.9973184256521395,0.9973184256521395,0,0.0009619912718236367,0.0026301236387692535
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.14_NPU6,0.002787272450335628,0.0010302914472629177,0.9988995647456714,0.9988995647456714,0.9971528010134776,0.9971528010134776,0,0.0010314801955623436,0.002795085424481831
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-0@71.14.85.14_NPU7,0.003105917359939652,0.000952800212991495,0.9989647552573971,0.9989647552573971,0.9968208399733134,0.9968208399733134,0,0.0009537847626400969,0.0031158323833989907
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.11_NPU0,0.0043875418884390905,0.038157833309663734,0.9617944756883643,0.9617944756883643,0.9955758360284603,0.9955758360284603,1,0.04021510068811163,0.004347696267617441
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.11_NPU1,0.004526687551393153,0.035671574231751116,0.9642589638772806,0.9642589638772806,0.9954129127124518,0.9954129127124518,1,0.037437982643280486,0.004493589551252628
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.11_NPU2,0.003767317083794874,0.0011965686446657239,0.9987400911154459,0.9987400911154459,0.9961829594456953,0.9961829594456953,0,0.0011979870033880402,0.0037820397989530305
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.11_NPU3,0.0040630219314553954,0.0016860671166009525,0.9982529771723541,0.9982529771723541,0.9958884884600333,0.9958884884600333,0,0.001688960885607347,0.004079933708074242
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.11_NPU4,0.00369040397171877,0.0011954785163314626,0.998739000064985,0.998739000064985,0.9962576421816336,0.9962576421816336,0,0.0011963595698565857,0.0037062122061615257
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.11_NPU5,0.00342409158121105,0.0013250838177801957,0.9986140585143923,0.9986140585143923,0.9967538514503249,0.9967538514503249,0,0.00132647410849443,0.0034364050339733207
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.11_NPU6,0.0038163634775474015,0.03347776920976869,0.9664563308362379,0.9664563308362379,0.9961290144969634,0.9961290144969634,1,0.03502048769662438,0.003789537656018784
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.11_NPU7,0.0048663974386299385,0.0015557808237511342,0.9983830238705111,0.9983830238705111,0.9950857979499661,0.9950857979499661,0,0.0015582272513568617,0.004890660071291854
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.12_NPU0,0.002165417068705725,0.001716141057481246,0.9982274920464371,0.9982274920464371,0.9977914376906527,0.9977914376906527,0,0.0017177531028296225,0.0021720233828018028
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.12_NPU1,0.003953770167275284,0.001258923135810927,0.998669616744576,0.998669616744576,0.9959881568850099,0.9959881568850099,0,0.0012603685678673777,0.0039704255747284615
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.12_NPU2,0.0028309629094552557,0.031858888747552945,0.9680790046882056,0.9680790046882056,0.9971165961497453,0.9971165961497453,1,0.03323073269564114,0.0028116945527089567
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.12_NPU3,0.00379912481856114,0.0014104507235301858,0.998523602946378,0.998523602946378,0.9961484057210439,0.9961484057210439,0,0.00141282931990337,0.003813022797561261
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.12_NPU4,0.0020725266116480463,0.03445304633726153,0.9654825425080367,0.9654825425080367,0.9978723145100529,0.9978723145100529,1,0.03609601201032695,0.0020532844706582223
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.12_NPU5,0.0019170016190216965,0.0010100803957158,0.9989262458912469,0.9989262458912469,0.9980316401101926,0.9980316401101926,0,0.0010111867724154277,0.0019207432171999424
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.12_NPU6,0.002305534184414287,0.0008253581444739402,0.9991049468751353,0.9991049468751353,0.9976373920805516,0.9976373920805516,0,0.0008257602235863723,0.0023119381958998896
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.12_NPU7,0.003544895680839863,0.028180421046769426,0.9717531921386298,0.9717531921386298,0.9963994195549452,0.9963994195549452,1,0.029230249954256382,0.0035296282443811567
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.13_NPU0,0.0026368792728145673,0.0013190981607871615,0.9988305894962426,0.9988305894962426,0.9976073491400504,0.9976073491400504,0,0.0013035566236253235,0.002677848397632857
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.13_NPU1,0.004406136520517855,0.0013615783732053353,0.9989191129780357,0.9989191129780357,0.995874532359943,0.995874532359943,0,0.0013470980086123258,0.004476787195958234
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.13_NPU2,0.004714312797778097,0.001522333468080169,0.9986469627434565,0.9986469627434565,0.9954670688442991,0.9954670688442991,0,0.0015250964111165617,0.004733604923226231
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.13_NPU3,0.0037002740704371317,0.0012670769877780894,0.9986824919599097,0.9986824919599097,0.9962617631337671,0.9962617631337671,0,0.0012685763376343961,0.003714662751672043
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.13_NPU4,0.004958471186878215,0.002506742237337563,0.9974196709226224,0.9974196709226224,0.9949813252699272,0.9949813252699272,0,0.002514556287403026,0.0049808475853499986
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.13_NPU5,0.003569242133052046,0.0013273854385699925,0.9985946036631416,0.9985946036631416,0.996366375814524,0.996366375814524,0,0.0013292096858580572,0.003582376975002249
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.13_NPU6,0.0030969647011696733,0.001275004130508277,0.9986494628786661,0.9986494628786661,0.9968409145744725,0.9968409145744725,0,0.0012630911801459796,0.0031403222533684908
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.13_NPU7,0.004578564910243921,0.0015971391348343872,0.9983297839502654,0.9983297839502654,0.9953616344891241,0.9953616344891241,0,0.0016002489606940676,0.004598642492723058
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.14_NPU0,0.0029372091280198973,0.002398909845244575,0.9975233356596758,0.9975233356596758,0.9969942660232556,0.9969942660232556,0,0.0024054212451813813,0.0029453840374270963
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.14_NPU1,0.003832723179799227,0.003051266095262256,0.9968775340406499,0.9968775340406499,0.9961059153315934,0.9961059153315934,0,0.0030609075866896013,0.0038476006632197626
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.14_NPU2,0.0013291491731642533,0.0015527329266144146,0.9983710365707852,0.9983710365707852,0.9986049314336308,0.9986049314336308,0,0.0015396380573747303,0.0013445166064000509
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.14_NPU3,0.0030611534586915054,0.0010610478881665794,0.9988603881346532,0.9988603881346532,0.996869414482044,0.996869414482044,0,0.0010622152374383327,0.0030708916816262373
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.14_NPU4,0.0025150012669771693,0.0016539311219313975,0.9982716638993259,0.9982716638993259,0.9974211594893075,0.9974211594893075,0,0.0016379073413366973,0.0025505801597177917
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.14_NPU5,0.0027659820510974494,0.000927545946480438,0.9989928282651016,0.9989928282651016,0.997164011803862,0.997164011803862,0,0.0009285960489837292,0.0027735052434857996
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.14_NPU6,0.0023320387999103665,0.0021138706434807347,0.9978106275952454,0.9978106275952454,0.9976019280753524,0.9976019280753524,0,0.0021189837914895593,0.00233712068665298
2to1pangu-1.3B-semi_auto_parallel-batch32-allreduce-1@71.14.85.14_NPU7,0.0019414186147190674,0.0011570801474554673,0.9987647620622858,0.9987647620622858,0.9979903007883998,0.9979903007883998,0,0.0011491019965075336,0.0019612570628380166
2to1pangu-1.3B-semi_auto_parallel-batch8-allreduce-0@71.14.85.11_NPU0,1.8809344495317236e-06,0.0006537994814847992,0.9999368660392639,0.9999368660392639,1.0006010882762426,1.0006010882762426,0,0.0006538154586826744,1.8798772686472318e-06
2to1pangu-1.3B-semi_auto_parallel-batch8-allreduce-0@71.14.85.11_NPU1,6.478794791269268e-07,0.0007292746433543966,1.0002174291265546,1.0002174615013502,1.0009626841180348,1.0009626841180348,0,0.0007290048559438701,6.473551351106232e-07
2to1pangu-1.3B-semi_auto_parallel-batch8-allreduce-0@71.14.85.11_NPU2,6.75108289966281e-06,0.000637076771482061,0.9993009870115308,0.9993009870115308,0.9999435570521034,0.9999435570521034,0,0.0006373641661440503,6.75314019395668e-06
2to1pangu-1.3B-semi_auto_parallel-batch8-allreduce-0@71.14.85.11_NPU3,6.497794827125031e-08,0.0006653828632862368,0.9999876318060734,0.9999876642685247,1.0006665113043924,1.0006665113043924,0,0.0006654829509482214,6.492570340750544e-08
2to1pangu-1.3B-semi_auto_parallel-batch8-allreduce-0@71.14.85.11_NPU4,1.1666817849181295e-06,0.0006927897049998969,0.9992463904059766,0.9992463904059766,0.9999505780632778,0.9999505780632778,0,0.0006933025072128804,1.1667557452268266e-06
2to1pangu-1.3B-semi_auto_parallel-batch8-allreduce-0@71.14.85.11_NPU5,0.0,0.0009083886204015925,0.9997635785190865,0.9997635785190865,1.000686935613311,1.000686935613311,0,0.0009085763409611872,0.0
2to1pangu-1.3B-semi_auto_parallel-batch8-allreduce-0@71.14.85.11_NPU6,2.922076593861288e-06,0.000674161437492065,0.9992647428850223,0.9992647428850223,0.9999478246990406,0.9999478246990406,0,0.0006746452827901131,2.9222819125361024e-06
